Name,HullIndexFirst,HIF-ScaleX,HIF-ScaleY,HIF-ScaleZ,HIF-PositionX,HIF-PositionY,HIF-PositionZ,HIF-OrientationW,HIF-OrientationX,HIF-OrientationY,HIF-OrientationZ,HullIndexSecond,HIS-ScaleX,HIS-ScaleY,HIS-ScaleZ,HIS-PositionX,HIS-PositionY,HIS-PositionZ,HIS-OrientationW,HIS-OrientationX,HIS-OrientationY,HIS-OrientationZ,Fitness
Teuthus-baseline,18,1.0,1.0,1.0,-0.95,0.0,4.244,0.0,0.0,0.0,1.0,19,1.0,1.0,1.0,-0.95,0.0,4.779798,0.0,0.0,0.0,1.0,1
Teuthus-baseline,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,1.0,1.0,1.0,0.0,0.95,0.72,0.0,0.0,0.0,1.0,1
Teuthus-baseline,20,1.0,1.0,1.0,0.0,0.95,0.72,0.0,0.0,0.0,1.0,21,1.0,1.0,1.0,0.0,0.95,1.28,0.0,0.0,0.0,1.0,1
Teuthus-baseline,21,1.0,1.0,1.0,0.0,0.95,1.28,0.0,0.0,0.0,1.0,22,1.0,1.0,1.0,0.0,0.95,1.84,0.0,0.0,0.0,1.0,1
Teuthus-baseline,22,1.0,1.0,1.0,0.0,0.95,1.84,0.0,0.0,0.0,1.0,23,1.0,1.0,1.0,0.0,0.95,2.4,0.0,0.0,0.0,1.0,1
Teuthus-baseline,23,1.0,1.0,1.0,0.0,0.95,2.4,0.0,0.0,0.0,1.0,24,1.0,1.0,1.0,0.0,0.95,2.96,0.0,0.0,0.0,1.0,1
Teuthus-baseline,24,1.0,1.0,1.0,0.0,0.95,2.96,0.0,0.0,0.0,1.0,25,1.0,1.0,1.0,0.0,0.95,3.332952,0.0,0.0,0.0,1.0,1
Teuthus-baseline,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,1.0,1.0,1.0,0.0,-0.95,0.72,0.0,0.0,0.0,1.0,1
Teuthus-baseline,26,1.0,1.0,1.0,0.0,-0.95,0.72,0.0,0.0,0.0,1.0,27,1.0,1.0,1.0,0.0,-0.95,1.28,0.0,0.0,0.0,1.0,1
Teuthus-baseline,27,1.0,1.0,1.0,0.0,-0.95,1.28,0.0,0.0,0.0,1.0,28,1.0,1.0,1.0,0.0,-0.95,1.84,0.0,0.0,0.0,1.0,1
Teuthus-baseline,28,1.0,1.0,1.0,0.0,-0.95,1.84,0.0,0.0,0.0,1.0,29,1.0,1.0,1.0,0.0,-0.95,2.4,0.0,0.0,0.0,1.0,1
Teuthus-baseline,29,1.0,1.0,1.0,0.0,-0.95,2.4,0.0,0.0,0.0,1.0,30,1.0,1.0,1.0,0.0,-0.95,2.96,0.0,0.0,0.0,1.0,1
Teuthus-baseline,30,1.0,1.0,1.0,0.0,-0.95,2.96,0.0,0.0,0.0,1.0,31,1.0,1.0,1.0,0.0,-0.95,3.332952,0.0,0.0,0.0,1.0,1
