Name,HullIndexFirst,HIF-ScaleX,HIF-ScaleY,HIF-ScaleZ,HIF-PositionX,HIF-PositionY,HIF-PositionZ,HIF-OrientationW,HIF-OrientationX,HIF-OrientationY,HIF-OrientationZ,HullIndexSecond,HIS-ScaleX,HIS-ScaleY,HIS-ScaleZ,HIS-PositionX,HIS-PositionY,HIS-PositionZ,HIS-OrientationW,HIS-OrientationX,HIS-OrientationY,HIS-OrientationZ,Fitness
Vermis-mutated,0,1.1,0.9,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.1,0.9,1.0,0.0,0.0,-1.850857,1.0,0.0,0.0,0.0,0.9
Vermis-mutated,1,1.12,1.12,1.12,0.0,0.0,-1.62875416,1.0,0.0,0.0,0.0,2,1.0912,1.3888,1.12,0.0,0.0,-3.81416,1.0,0.0,0.0,0.0,0.88
Vermis-mutated,2,1.116,1.116,1.0,0.0,0.0,-3.432744,1.0,0.0,0.0,0.0,3,1.35,1.35,1.0230000000000001,0.0,0.0,-5.792092,1.0,0.0,0.0,0.0,0.9
Vermis-mutated,3,1.275,1.275,1.0695000000000001,0.0,0.0,-4.9232782,1.0,0.0,0.0,0.0,4,0.74,0.74,1.15,0.0,0.0,-6.576036050000001,1.0,0.0,0.0,0.0,0.85
Vermis-mutated,4,0.6512,0.74,1.12,0.0,0.0,-7.736513,1.0,0.0,0.0,0.0,5,1.0416,0.8184,0.93,0.0,0.0,-8.475140080000001,1.0,0.0,0.0,0.0,0.88
Vermis-mutated,5,0.8277000000000001,0.8277000000000001,0.93,0.0,0.0,-10.69023351,1.0,0.0,0.0,0.0,6,1.14,1.0146,0.7475999999999999,0.0,0.0,-12.72075873,1.0,0.0,0.0,0.0,0.89
Vermis-mutated,6,1.2653999999999999,1.14,0.84,0.0,0.0,-10.19952727,1.0,0.0,0.0,0.0,7,0.5883,0.53,0.9546,0.0,0.0,-11.741769999999999,1.0,0.0,0.0,0.0,0.89
Vermis-mutated,7,0.53,0.5936,0.86,0.0,0.0,-13.193,1.0,0.0,0.0,0.0,8,0.6719999999999999,0.6719999999999999,0.75,0.0,0.0,-13.02381256,1.0,0.0,0.0,0.0,0.88
Vermis-mutated,0,1.1400000000000001,0.86,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9,0.86,1.1400000000000001,1.0,0.0,0.0,0.8008,1.0,0.0,0.0,0.0,0.86
Vermis-mutated,1,1.11,1.11,1.11,0.0,0.0,-2.05445127,1.0,0.0,0.0,0.0,35,1.0,0.89,1.11,0.0,0.534,-1.650857,1.0,0.0,0.0,0.0,0.89
Vermis-mutated,1,0.87,1.0,1.0,0.0,0.0,-2.09146841,1.0,0.0,0.0,0.0,36,1.0,1.13,1.13,0.0,-0.6779999999999999,-1.43624559,0.0,0.0,0.0,1.0,0.87
Vermis-mutated,1,0.85,1.15,0.85,0.0,0.0,-2.1284855499999997,1.0,0.0,0.0,0.0,37,1.15,1.0,0.85,-0.6,0.0,-1.40322845,0.7071,0.0,0.0,0.7071,0.85
Vermis-mutated,1,1.11,0.89,1.0,0.0,0.0,-2.05445127,1.0,0.0,0.0,0.0,38,1.0,0.89,1.0,0.534,0.0,-1.650857,0.7071,0.0,0.0,-0.7071,0.89
Vermis-mutated,2,1.0788,1.4012,0.87,0.0,0.0,-3.81416,1.0,0.0,0.0,0.0,39,1.13,1.13,1.13,0.0,0.6440999999999999,-3.81416,1.0,0.0,0.0,0.0,0.87
Vermis-mutated,2,1.0788,1.24,1.0,0.0,0.0,-3.81416,1.0,0.0,0.0,0.0,40,1.13,1.13,1.0,0.0,-0.57,-4.3100008,0.0,0.0,0.0,1.0,0.87
Vermis-mutated,4,0.814,0.666,1.0,0.0,0.0,-6.9628617,1.0,0.0,0.0,0.0,41,1.0,1.1,0.9,0.0,0.506,-8.5101643,1.0,0.0,0.0,0.0,0.9
Vermis-mutated,4,0.74,0.74,1.1400000000000001,0.0,0.0,-6.65340118,1.0,0.0,0.0,0.0,42,0.86,1.1400000000000001,1.0,0.0,-0.3956,-6.65340118,0.0,0.0,0.0,1.0,0.86
Vermis-mutated,6,1.14,1.14,0.7223999999999999,0.0,0.0,-11.460143,1.0,0.0,0.0,0.0,43,1.0,1.1400000000000001,0.86,0.0,0.38,-11.460143,1.0,0.0,0.0,0.0,0.86
Vermis-mutated,6,1.14,1.14,0.966,0.0,0.0,-11.460143,1.0,0.0,0.0,0.0,44,1.0,1.0,0.85,0.0,-0.437,-11.460143,0.0,0.0,0.0,1.0,0.85
Vermis-mutated,8,0.6779999999999999,0.522,0.6525,0.0,0.0,-14.799787,1.0,0.0,0.0,0.0,45,1.0,1.0,1.0,0.0,0.30510000000000004,-16.723759310000002,1.0,0.0,0.0,0.0,0.87
Vermis-mutated,8,0.54,0.6,0.675,0.0,0.0,-14.799787,1.0,0.0,0.0,0.0,46,0.9,1.1,1.1,0.0,-0.24300000000000002,-16.2797657,0.0,0.0,0.0,1.0,0.9
Vermis-mutated,1,0.87,0.87,1.13,0.0,0.0,-1.850857,1.0,0.0,0.0,0.0,47,0.226,0.226,0.17400000000000002,0.0,0.435,-2.2,1.0,0.0,0.0,0.0,0.87
Vermis-mutated,1,1.0,0.88,0.88,0.0,0.0,-1.62875416,1.0,0.0,0.0,0.0,48,0.2,0.2,0.224,0.0,-0.44,-1.9360000000000002,0.0,0.0,0.0,1.0,0.88
Vermis-mutated,1,0.88,0.88,1.0,0.0,0.0,-1.850857,1.0,0.0,0.0,0.0,49,0.2,0.2,0.224,-0.44,0.0,-2.2,0.7071,0.0,0.0,-0.7071,0.88
Vermis-mutated,1,0.9,1.1,0.9,0.0,0.0,-1.6657712999999998,1.0,0.0,0.0,0.0,50,0.2,0.2,0.22000000000000003,0.55,0.0,-2.4200000000000004,0.7071,0.0,0.0,0.7071,0.9
Vermis-mutated,2,1.0664,1.24,1.1400000000000001,0.0,0.0,-4.3481424,1.0,0.0,0.0,0.0,51,0.17200000000000001,0.2,0.2,0.0,0.387,-4.1,1.0,0.0,0.0,0.0,0.86
Vermis-mutated,2,1.24,1.0912,1.12,0.0,0.0,-4.271859200000001,1.0,0.0,0.0,0.0,52,0.224,0.2,0.2,0.0,-0.396,-4.592,0.0,0.0,0.0,1.0,0.88
Vermis-mutated,4,0.74,0.629,0.85,0.0,0.0,-8.89698995,1.0,0.0,0.0,0.0,53,0.17,0.2,0.17,0.0,0.4,-9.2,1.0,0.0,0.0,0.0,0.85
Vermis-mutated,4,0.6364,0.74,1.1400000000000001,0.0,0.0,-6.65340118,1.0,0.0,0.0,0.0,54,0.228,0.2,0.17200000000000001,0.0,-0.456,-9.120000000000001,0.0,0.0,0.0,1.0,0.86
Vermis-mutated,6,1.14,1.2768,0.84,0.0,0.0,-12.83536016,1.0,0.0,0.0,0.0,55,0.17600000000000002,0.224,0.224,0.0,0.31,-10.43692584,1.0,0.0,0.0,0.0,0.88
Vermis-mutated,6,1.311,1.14,0.966,0.0,0.0,-13.17916445,1.0,0.0,0.0,0.0,56,0.23,0.17,0.17,0.0,-0.3565,-10.08112155,0.0,0.0,0.0,1.0,0.85
Vermis-mutated,8,0.6,0.69,0.8625,0.0,0.0,-17.01975505,1.0,0.0,0.0,0.0,57,0.23,0.2,0.2,0.0,0.2185,-17.365,1.0,0.0,0.0,0.0,0.85
Vermis-mutated,8,0.6719999999999999,0.6,0.75,0.0,0.0,-14.799787,1.0,0.0,0.0,0.0,58,0.2,0.17600000000000002,0.17600000000000002,0.0,-0.2128,-13.288,0.0,0.0,0.0,1.0,0.88
Vermis-mutated,10,1.0,0.89,1.11,0.0,0.0,2.0256399999999997,1.0,0.0,0.0,0.0,59,0.623,0.623,0.7,0.0,0.0,3.1,1.0,0.0,0.0,0.0,0.89
Vermis-mutated,12,1.0,1.0,1.1,-5.366,0.0,-1.617,1.0,0.0,0.0,0.0,60,1.0,1.1,1.1,-5.45,0.0,1.314,1.0,0.0,0.0,0.0,0.9
Vermis-mutated,12,1.0,0.87,1.0,-6.06358,0.0,-1.82721,1.0,0.0,0.0,0.0,61,0.87,0.87,0.87,4.7415,0.0,1.46,1.0,0.0,0.0,0.0,0.87
Vermis-mutated,10,1.15,0.85,0.85,0.0,0.0,2.6174,1.0,0.0,0.0,0.0,62,0.46,0.34,0.4,-2.1734999999999998,0.0,1.8,1.0,0.0,0.0,0.0,0.85
Vermis-mutated,10,1.11,0.89,1.0,0.0,0.0,2.276,1.0,0.0,0.0,0.0,63,0.35600000000000004,0.35600000000000004,0.444,2.0979,0.0,1.602,1.0,0.0,0.0,0.0,0.89
Vermis-mutated,0,1.0,0.88,0.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.88,1.0,0.0,0.0,-1.850857,1.0,0.0,0.0,0.0,0.88
Vermis-mutated,1,0.87,0.87,1.13,0.0,0.0,-1.850857,1.0,0.0,0.0,0.0,2,1.24,1.0788,1.13,0.0,0.0,-3.3183192000000004,1.0,0.0,0.0,0.0,0.87
Vermis-mutated,2,1.0788,1.4012,1.13,0.0,0.0,-3.81416,1.0,0.0,0.0,0.0,3,1.5,1.695,1.0509,0.0,0.0,-6.54506396,1.0,0.0,0.0,0.0,0.87
Vermis-mutated,3,1.29,1.29,1.0602,0.0,0.0,-6.60298488,1.0,0.0,0.0,0.0,4,0.74,0.74,1.1400000000000001,0.0,0.0,-8.819624820000001,1.0,0.0,0.0,0.0,0.86
Vermis-mutated,4,0.666,0.814,1.0,0.0,0.0,-7.736513,1.0,0.0,0.0,0.0,5,1.0230000000000001,1.0230000000000001,0.93,0.0,0.0,-8.6677569,1.0,0.0,0.0,0.0,0.9
Vermis-mutated,5,0.93,1.0230000000000001,0.93,0.0,0.0,-9.630841,1.0,0.0,0.0,0.0,6,1.0259999999999998,1.14,0.756,0.0,0.0,-10.314128700000001,1.0,0.0,0.0,0.0,0.9
Vermis-mutated,6,1.0259999999999998,1.254,0.9239999999999999,0.0,0.0,-11.460143,1.0,0.0,0.0,0.0,7,0.53,0.47700000000000004,0.86,0.0,0.0,-14.5123,1.0,0.0,0.0,0.0,0.9
Vermis-mutated,7,0.5936,0.53,0.86,0.0,0.0,-14.776159999999999,1.0,0.0,0.0,0.0,8,0.6,0.528,0.66,0.0,0.0,-13.02381256,1.0,0.0,0.0,0.0,0.88
Vermis-mutated,0,0.89,1.0,1.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9,0.89,0.89,1.11,0.0,0.0,0.712712,1.0,0.0,0.0,0.0,0.89
Vermis-mutated,1,1.1400000000000001,1.1400000000000001,1.1400000000000001,0.0,0.0,-2.10997698,1.0,0.0,0.0,0.0,35,0.86,1.1400000000000001,1.1400000000000001,0.0,0.516,-1.8819769800000001,1.0,0.0,0.0,0.0,0.86
Vermis-mutated,1,0.88,0.88,1.12,0.0,0.0,-2.0729598399999998,1.0,0.0,0.0,0.0,36,0.88,0.88,1.12,0.0,-0.6,-1.84895984,0.0,0.0,0.0,1.0,0.88
Vermis-mutated,1,1.12,0.88,0.88,0.0,0.0,-1.62875416,1.0,0.0,0.0,0.0,37,1.12,1.0,1.0,-0.528,0.0,-1.650857,0.7071,0.0,0.0,0.7071,0.88
Vermis-mutated,1,0.86,1.0,0.86,0.0,0.0,-1.59173702,1.0,0.0,0.0,0.0,38,0.86,0.86,1.1400000000000001,0.6,0.0,-1.650857,0.7071,0.0,0.0,-0.7071,0.86
Vermis-mutated,2,1.24,1.24,1.15,0.0,0.0,-3.81416,1.0,0.0,0.0,0.0,39,0.85,1.15,1.0,0.0,0.57,-3.81416,1.0,0.0,0.0,0.0,0.85
Vermis-mutated,2,1.3888,1.3888,1.12,0.0,0.0,-3.3564608000000002,1.0,0.0,0.0,0.0,40,0.88,1.0,1.12,0.0,-0.6384,-4.271859200000001,0.0,0.0,0.0,1.0,0.88
Vermis-mutated,4,0.666,0.666,1.1,0.0,0.0,-8.5101643,1.0,0.0,0.0,0.0,41,0.9,1.1,0.9,0.0,0.46,-7.736513,1.0,0.0,0.0,0.0,0.9
Vermis-mutated,4,0.74,0.6512,1.0,0.0,0.0,-6.80813144,1.0,0.0,0.0,0.0,42,1.0,1.12,0.88,0.0,-0.46,-8.66489456,0.0,0.0,0.0,1.0,0.88
Vermis-mutated,6,0.9917999999999999,0.9917999999999999,0.9491999999999999,0.0,0.0,-9.97032441,1.0,0.0,0.0,0.0,43,0.87,1.0,0.87,0.0,0.38,-12.949961590000001,1.0,0.0,0.0,0.0,0.87
Vermis-mutated,6,1.311,1.311,0.966,0.0,0.0,-11.460143,1.0,0.0,0.0,0.0,44,0.85,0.85,1.15,0.0,-0.437,-9.74112155,0.0,0.0,0.0,1.0,0.85
Vermis-mutated,8,0.6,0.6779999999999999,0.8475,0.0,0.0,-14.799787,1.0,0.0,0.0,0.0,45,1.0,1.0,1.0,0.0,0.30510000000000004,-12.87581469,1.0,0.0,0.0,0.0,0.87
Vermis-mutated,8,0.54,0.6599999999999999,0.75,0.0,0.0,-16.2797657,1.0,0.0,0.0,0.0,46,0.9,0.9,1.0,0.0,-0.27,-14.799787,0.0,0.0,0.0,1.0,0.9
Vermis-mutated,1,1.12,0.88,0.88,0.0,0.0,-2.0729598399999998,1.0,0.0,0.0,0.0,47,0.224,0.224,0.2,0.0,0.56,-2.4640000000000004,1.0,0.0,0.0,0.0,0.88
Vermis-mutated,1,0.85,1.15,0.85,0.0,0.0,-1.57322845,1.0,0.0,0.0,0.0,48,0.17,0.17,0.2,0.0,-0.575,-1.87,0.0,0.0,0.0,1.0,0.85
Vermis-mutated,1,0.86,0.86,1.1400000000000001,0.0,0.0,-1.850857,1.0,0.0,0.0,0.0,49,0.228,0.17200000000000001,0.2,-0.5700000000000001,0.0,-1.8920000000000001,0.7071,0.0,0.0,-0.7071,0.86
Vermis-mutated,1,1.0,1.0,1.0,0.0,0.0,-1.57322845,1.0,0.0,0.0,0.0,50,0.23,0.2,0.23,0.5,0.0,-2.5300000000000002,0.7071,0.0,0.0,0.7071,0.85
Vermis-mutated,2,1.24,1.4136,0.86,0.0,0.0,-3.81416,1.0,0.0,0.0,0.0,51,0.228,0.228,0.17200000000000001,0.0,0.513,-3.526,1.0,0.0,0.0,0.0,0.86
Vermis-mutated,2,1.24,1.4136,1.0,0.0,0.0,-4.3481424,1.0,0.0,0.0,0.0,52,0.2,0.228,0.2,0.0,-0.513,-4.1,0.0,0.0,0.0,1.0,0.86
Vermis-mutated,4,0.74,0.6437999999999999,1.13,0.0,0.0,-8.742259690000001,1.0,0.0,0.0,0.0,53,0.2,0.17400000000000002,0.226,0.0,0.34800000000000003,-6.96,1.0,0.0,0.0,0.0,0.87
Vermis-mutated,4,0.629,0.629,1.15,0.0,0.0,-8.89698995,1.0,0.0,0.0,0.0,54,0.17,0.23,0.17,0.0,-0.34,-8.0,0.0,0.0,0.0,1.0,0.85
Vermis-mutated,6,1.14,1.2653999999999999,0.9324,0.0,0.0,-10.19952727,1.0,0.0,0.0,0.0,55,0.17800000000000002,0.2,0.2,0.0,0.3441,-13.16475873,1.0,0.0,0.0,0.0,0.89
Vermis-mutated,6,0.9803999999999999,1.14,0.9576,0.0,0.0,-9.85572298,1.0,0.0,0.0,0.0,56,0.2,0.228,0.228,0.0,-0.2666,-13.52056302,0.0,0.0,0.0,1.0,0.86
Vermis-mutated,8,0.6,0.51,0.75,0.0,0.0,-17.01975505,1.0,0.0,0.0,0.0,57,0.2,0.17,0.2,0.0,0.1615,-12.835,1.0,0.0,0.0,0.0,0.85
Vermis-mutated,8,0.6719999999999999,0.6719999999999999,0.75,0.0,0.0,-14.799787,1.0,0.0,0.0,0.0,58,0.224,0.224,0.2,0.0,-0.16720000000000002,-16.912,0.0,0.0,0.0,1.0,0.88
Vermis-mutated,10,1.0,1.13,1.0,0.0,0.0,2.276,1.0,0.0,0.0,0.0,59,0.609,0.7,0.7,0.0,0.0,2.697,1.0,0.0,0.0,0.0,0.87
Vermis-mutated,12,1.15,0.85,1.15,-6.1709,0.0,-1.85955,1.0,0.0,0.0,0.0,60,1.0,0.85,1.15,-4.6325,0.0,1.2409999999999999,1.0,0.0,0.0,0.0,0.85
Vermis-mutated,12,0.88,1.12,0.88,-4.72208,0.0,-1.42296,1.0,0.0,0.0,0.0,61,1.0,0.88,1.12,6.104,0.0,1.2848,1.0,0.0,0.0,0.0,0.88
Vermis-mutated,10,1.0,0.89,1.0,0.0,0.0,2.52636,1.0,0.0,0.0,0.0,62,0.444,0.444,0.35600000000000004,-1.89,0.0,1.998,1.0,0.0,0.0,0.0,0.89
Vermis-mutated,10,1.0,0.86,1.1400000000000001,0.0,0.0,1.9573599999999998,1.0,0.0,0.0,0.0,63,0.4,0.34400000000000003,0.456,2.1546,0.0,2.052,1.0,0.0,0.0,0.0,0.86
Vermis-mutated,0,1.0,1.0,0.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1.13,1.13,0.0,0.0,-2.09146841,1.0,0.0,0.0,0.0,0.87
Vermis-mutated,1,1.0,1.11,1.11,0.0,0.0,-1.64726273,1.0,0.0,0.0,0.0,2,1.24,1.1036,1.0,0.0,0.0,-4.2337176,1.0,0.0,0.0,0.0,0.89
Vermis-mutated,2,1.0788,1.0788,1.13,0.0,0.0,-4.3100008,1.0,0.0,0.0,0.0,3,1.5,1.305,1.0509,0.0,0.0,-5.792092,1.0,0.0,0.0,0.0,0.87
Vermis-mutated,3,1.65,1.5,0.8370000000000001,0.0,0.0,-5.792092,1.0,0.0,0.0,0.0,4,0.814,0.74,0.9,0.0,0.0,-7.736513,1.0,0.0,0.0,0.0,0.9
Vermis-mutated,4,0.8288,0.6512,1.0,0.0,0.0,-7.736513,1.0,0.0,0.0,0.0,5,1.0416,0.93,1.0416,0.0,0.0,-9.630841,1.0,0.0,0.0,0.0,0.88
Vermis-mutated,5,1.0416,1.0416,0.8184,0.0,0.0,-10.78654192,1.0,0.0,0.0,0.0,6,1.2768,1.0031999999999999,0.9408,0.0,0.0,-11.460143,1.0,0.0,0.0,0.0,0.88
Vermis-mutated,6,0.9917999999999999,1.2881999999999998,0.7308,0.0,0.0,-11.460143,1.0,0.0,0.0,0.0,7,0.5989,0.5989,0.86,0.0,0.0,-13.193,1.0,0.0,0.0,0.0,0.87
Vermis-mutated,7,0.53,0.5830000000000001,0.946,0.0,0.0,-11.8737,1.0,0.0,0.0,0.0,8,0.6,0.6,0.675,0.0,0.0,-14.799787,1.0,0.0,0.0,0.0,0.9
Vermis-mutated,0,1.0,0.88,0.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9,1.0,1.12,0.88,0.0,0.0,0.704704,1.0,0.0,0.0,0.0,0.88
Vermis-mutated,1,1.13,1.0,1.0,0.0,0.0,-2.09146841,1.0,0.0,0.0,0.0,35,1.0,1.13,1.13,0.0,0.522,-1.650857,1.0,0.0,0.0,0.0,0.87
Vermis-mutated,1,1.0,1.0,0.89,0.0,0.0,-2.05445127,1.0,0.0,0.0,0.0,36,1.0,0.89,1.0,0.0,-0.6,-1.83245127,0.0,0.0,0.0,1.0,0.89
Vermis-mutated,1,1.11,1.0,1.0,0.0,0.0,-1.850857,1.0,0.0,0.0,0.0,37,1.11,0.89,0.89,-0.6,0.0,-1.650857,0.7071,0.0,0.0,0.7071,0.89
Vermis-mutated,1,0.88,1.0,1.12,0.0,0.0,-2.0729598399999998,1.0,0.0,0.0,0.0,38,1.0,0.88,1.12,0.6,0.0,-1.650857,0.7071,0.0,0.0,-0.7071,0.88
Vermis-mutated,2,1.0788,1.0788,1.13,0.0,0.0,-3.81416,1.0,0.0,0.0,0.0,39,1.0,1.0,1.13,0.0,0.6440999999999999,-4.3100008,1.0,0.0,0.0,0.0,0.87
Vermis-mutated,2,1.116,1.3639999999999999,0.9,0.0,0.0,-4.195576,1.0,0.0,0.0,0.0,40,1.1,1.1,1.0,0.0,-0.627,-4.195576,0.0,0.0,0.0,1.0,0.9
