Name,UnitValue,AIFormationType,AIFormationSeparationMultiplier,AIGroupBehaviourType,AIGroupBehaviourDistance,AIGroupAttackBehaviourType,AIGroupAttackSpeed,AIBehaviourType,AIBehaviourDistance,AIAttackBehaviourType,AIAttackSpeed,Fitness
Orion-mutated,-1,-1,0,-1,0,-1,0,4,339.0,0,100.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,4,174.0,0,100.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,86000.0,0,860.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,112000.0,0,1120.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,86000.0,0,1000.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,4,261.0,0,100.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,4,172.0,0,100.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,86000.0,0,1140.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,90000.0,0,1000.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,880.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,90.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,115.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,110000.0,0,1100.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,85000.0,0,1000.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,89000.0,0,890.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,4,255.0,0,85.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,4,170.0,0,100.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,113000.0,0,1130.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,87000.0,0,1130.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1000.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,4,264.0,0,88.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,174.0,0,113.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,110000.0,0,1000.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,113000.0,0,870.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,112000.0,0,1000.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,345.0,0,100.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,100.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1000.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,85000.0,0,850.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1120.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,115.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,4,224.0,0,112.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,86000.0,0,860.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,850.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1000.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,4,255.0,0,85.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,4,178.0,0,100.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,112000.0,0,1120.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1130.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,87000.0,0,1130.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,88.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,89.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,114000.0,0,1000.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,87000.0,0,1000.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1140.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,100.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,4,220.0,0,110.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,112000.0,0,1000.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,85000.0,0,1150.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1120.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,255.0,0,115.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,4,172.0,0,114.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1000.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,111000.0,0,1000.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1150.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,4,261.0,0,113.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,4,224.0,0,112.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,870.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1120.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,110000.0,0,900.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,113.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,4,180.0,0,90.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1000.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,114000.0,0,860.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,88000.0,0,1000.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,100.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,4,176.0,0,112.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,112000.0,0,880.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,860.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,114000.0,0,1140.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,4,336.0,0,100.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,113.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,115000.0,0,1000.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,112000.0,0,880.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1120.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,255.0,0,100.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,4,228.0,0,100.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,111000.0,0,1110.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,111000.0,0,1000.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1000.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,100.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,100.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,90000.0,0,1000.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1000.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,87000.0,0,1000.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,4,255.0,0,115.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,112.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,115000.0,0,850.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,114000.0,0,1000.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,110000.0,0,1100.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,4,330.0,0,110.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,4,180.0,0,100.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,114000.0,0,1140.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,111000.0,0,890.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,88000.0,0,1120.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,270.0,0,100.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,4,228.0,0,100.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,115000.0,0,1150.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,900.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1150.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,4,267.0,0,100.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,4,180.0,0,90.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,110000.0,0,900.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,89000.0,0,1000.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,870.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,88.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,172.0,0,114.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1000.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,88000.0,0,1000.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,114000.0,0,1000.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,4,264.0,0,88.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,176.0,0,88.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,90000.0,0,1000.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,114000.0,0,860.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,110000.0,0,1100.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,100.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,112.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1140.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,87000.0,0,1000.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,85000.0,0,850.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,4,333.0,0,100.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,4,226.0,0,87.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1140.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,115000.0,0,1000.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,89000.0,0,890.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,4,345.0,0,100.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,100.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,89000.0,0,890.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,90000.0,0,900.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1100.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,100.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,4,226.0,0,100.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,111000.0,0,1000.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,112000.0,0,880.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1110.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,4,333.0,0,111.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,100.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,111000.0,0,1110.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,87000.0,0,1130.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,88000.0,0,1120.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,100.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,4,220.0,0,90.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,85000.0,0,1000.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,85000.0,0,850.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,112000.0,0,880.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,88.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,112.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,880.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,88000.0,0,1120.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,113000.0,0,870.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,4,264.0,0,88.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,224.0,0,88.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,114000.0,0,1140.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,90000.0,0,900.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,111000.0,0,1110.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,4,267.0,0,89.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,111.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1000.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,88000.0,0,880.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,112000.0,0,1120.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,85.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,86.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,115000.0,0,1000.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1000.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,86000.0,0,860.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,87.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,85.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,114000.0,0,1000.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,85000.0,0,1150.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,87000.0,0,1130.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,4,258.0,0,114.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,4,174.0,0,113.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,85000.0,0,1000.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1100.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,113000.0,0,1130.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,115.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,4,178.0,0,100.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,860.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,88000.0,0,1000.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1000.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,111.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,4,222.0,0,111.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,112000.0,0,880.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,89000.0,0,1000.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,112000.0,0,1000.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,336.0,0,88.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,89.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,90000.0,0,1100.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,87000.0,0,1130.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,110000.0,0,1100.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,90.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,100.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,860.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,85000.0,0,850.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,114000.0,0,1140.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,4,264.0,0,100.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,226.0,0,100.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,860.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,89000.0,0,1110.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,111000.0,0,1000.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,4,345.0,0,115.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,4,170.0,0,100.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1140.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,115000.0,0,850.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,860.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,90.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,4,226.0,0,87.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,114000.0,0,1000.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,87000.0,0,1000.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,85000.0,0,1000.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,4,270.0,0,110.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,113.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,85000.0,0,850.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,89000.0,0,1110.0,0.89
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,880.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,300.0,0,100.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,4,200.0,0,100.0,0.85
Orion-mutated,-1,-1,0,-1,0,-1,0,9,114000.0,0,1140.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,9,90000.0,0,1100.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,870.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,4,342.0,0,86.0,0.86
Orion-mutated,-1,-1,0,-1,0,-1,0,4,174.0,0,87.0,0.87
Orion-mutated,-1,-1,0,-1,0,-1,0,9,110000.0,0,1100.0,0.9
Orion-mutated,-1,-1,0,-1,0,-1,0,9,100000.0,0,1000.0,0.88
Orion-mutated,-1,-1,0,-1,0,-1,0,9,113000.0,0,1130.0,0.87
