Name,HullIndexFirst,HIF-ScaleX,HIF-ScaleY,HIF-ScaleZ,HIF-PositionX,HIF-PositionY,HIF-PositionZ,HIF-OrientationW,HIF-OrientationX,HIF-OrientationY,HIF-OrientationZ,HullIndexSecond,HIS-ScaleX,HIS-ScaleY,HIS-ScaleZ,HIS-PositionX,HIS-PositionY,HIS-PositionZ,HIS-OrientationW,HIS-OrientationX,HIS-OrientationY,HIS-OrientationZ,Fitness
Orion-baseline,51,1.0,1.0,1.0,7.125,0.586,0.0,1.0,0.0,0.0,0.0,55,1.0,1.0,1.0,7.125,1.586,0.0,1.0,0.0,0.0,0.0,1
Orion-baseline,52,1.0,1.0,1.0,7.125,-0.586,0.0,1.0,0.0,0.0,0.0,56,1.0,1.0,1.0,7.125,-1.586,0.0,1.0,0.0,0.0,0.0,1
Orion-mutated,0,1.0,1.0,1.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.87,1.13,0.0,0.812,-0.275,1.0,0.0,0.0,0.0,0.87
Orion-mutated,0,1.0,1.0,1.1400000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.1400000000000001,0.86,0.86,-0.36894,0.5016,-0.36,0.7071,0.0,-0.7071,0.0,0.86
Orion-mutated,2,1.0,0.86,1.1400000000000001,-0.429,0.44,-0.3096,0.7071,0.0,-0.7071,0.0,3,0.86,0.86,1.0,-0.55642,0.3784,-0.3096,0.7071,0.0,-0.7071,0.0,0.86
Orion-mutated,0,1.11,1.11,0.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0.89,1.0,0.89,0.47619,0.4884,-0.3204,0.7071,0.0,0.7071,0.0,0.89
Orion-mutated,4,1.0,1.13,1.0,0.48477,0.44,-0.3132,0.7071,0.0,0.7071,0.0,5,1.0,1.13,1.0,0.647,0.4972,-0.36,0.7071,0.0,0.7071,0.0,0.87
Orion-mutated,0,1.0,0.85,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.85,0.85,-0.569,-0.149,0.285,0.7071,0.0,-0.7071,0.0,0.85
Orion-mutated,6,0.9,1.1,1.0,-0.5121,-0.1639,0.285,0.7071,0.0,-0.7071,0.0,7,1.0,1.1,0.9,-0.7074,-0.149,0.3135,0.7071,0.0,-0.7071,0.0,0.9
Orion-mutated,0,1.1400000000000001,1.1400000000000001,1.1400000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,1.0,0.86,1.1400000000000001,0.48933999999999994,-0.16985999999999998,0.24509999999999998,0.7071,0.0,0.7071,0.0,0.86
Orion-mutated,8,0.9,0.9,1.0,0.6258999999999999,-0.1341,0.25649999999999995,0.7071,0.0,0.7071,0.0,9,1.0,1.0,0.9,0.786,-0.149,0.25649999999999995,0.7071,0.0,0.7071,0.0,0.9
Orion-mutated,0,1.0,1.1400000000000001,1.1400000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,1.0,0.86,1.1400000000000001,0.0,-0.38076000000000004,0.63898,1.0,0.0,0.0,0.0,0.86
Orion-mutated,10,1.0,0.86,1.0,0.0,-0.38076000000000004,0.743,1.0,0.0,0.0,0.0,11,1.1400000000000001,1.0,1.1400000000000001,0.0,-0.38076000000000004,0.8479599999999999,1.0,0.0,0.0,0.0,0.86
Orion-mutated,0,1.15,0.85,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,1.15,0.85,1.0,0.0,0.0,-0.878,0.0,0.0,1.0,0.0,0.85
Orion-mutated,12,1.1400000000000001,0.86,1.0,0.0,0.0,-0.878,0.0,0.0,1.0,0.0,13,1.1400000000000001,0.86,0.86,0.0,1.1400000000000001,-0.9889999999999999,0.7071,0.0,0.0,0.7071,0.86
Orion-mutated,12,0.9,0.9,0.9,0.0,0.0,-0.9658,0.0,0.0,1.0,0.0,14,1.0,1.0,1.0,0.0,-0.9,-1.265,0.7071,0.0,0.0,0.7071,0.9
Orion-mutated,13,0.86,0.86,0.86,0.0,0.86,-1.15,0.7071,0.0,0.0,0.7071,15,0.2508,0.2508,0.1892,0.0,1.5,-0.976,1.0,0.0,0.0,0.0,0.86
Orion-mutated,14,0.88,0.88,0.88,0.0,-0.88,-1.15,0.7071,0.0,0.0,0.7071,16,0.1936,0.1936,0.1936,0.0,-1.68,-0.976,1.0,0.0,0.0,0.0,0.88
Orion-mutated,15,0.2486,0.19140000000000001,0.19140000000000001,0.0,1.305,-0.976,1.0,0.0,0.0,0.0,17,0.87,0.87,0.87,0.0,1.8,-0.47328000000000003,1.0,0.0,0.0,0.0,0.87
Orion-mutated,16,0.2508,0.1892,0.1892,0.0,-1.5,-0.976,1.0,0.0,0.0,0.0,18,1.1400000000000001,1.1400000000000001,0.86,0.0,-2.052,-0.46784000000000003,1.0,0.0,0.0,0.0,0.86
Orion-mutated,0,0.87,1.0,1.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19,1.0,1.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.87
Orion-mutated,19,1.12,1.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,0.88,0.88,0.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.88
Orion-mutated,20,1.0,1.1400000000000001,1.1400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,1.0,0.86,0.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86
Orion-mutated,21,0.89,0.89,1.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,1.11,0.89,1.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.89
Orion-mutated,0,0.88,0.88,1.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23,1.4660799999999998,0.88,1.86592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.88
Orion-mutated,23,1.666,0.9,1.666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24,1.8326,1.1,1.8326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
Orion-mutated,24,1.666,0.86,1.43276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,1.666,1.1400000000000001,1.43276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86
Orion-mutated,25,1.43276,1.1400000000000001,1.43276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,1.43276,0.86,1.8992399999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.86
Orion-mutated,0,1.0,0.86,1.1400000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27,2.15,1.0,2.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.86
Orion-mutated,27,2.2,1.12,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28,2.8,1.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.88
Orion-mutated,28,2.25,1.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29,2.5,1.1,2.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9
Orion-mutated,29,2.775,1.0,2.225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30,2.5,1.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.89
Orion-mutated,19,1.0,1.0,1.1400000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31,0.855,0.645,0.855,0.0,0.0,3.99,1.0,0.0,0.0,0.0,0.86
Orion-mutated,21,0.88,0.88,0.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,0.84,0.84,0.66,0.0,0.0,-3.08,0.0,0.0,1.0,0.0,0.88
Orion-mutated,23,1.4993999999999998,1.1,1.666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33,1.26,1.4,1.4,-5.2,0.0,0.0,0.7071,0.0,-0.7071,0.0,0.9
Orion-mutated,25,1.88258,0.87,1.666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34,1.5819999999999999,1.5819999999999999,1.218,5.2,0.0,0.0,0.7071,0.0,0.7071,0.0,0.87
Orion-mutated,27,2.175,0.87,2.825,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35,2.26,1.74,1.74,0.0,0.0,6.6555,1.0,0.0,0.0,0.0,0.87
Orion-mutated,29,2.15,0.86,2.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36,2.2800000000000002,2.2800000000000002,2.0,0.0,0.0,-8.721,0.0,0.0,1.0,0.0,0.86
Orion-mutated,23,1.86592,1.12,1.4660799999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37,1.12,0.88,1.0,-1.0,0.65632,5.32,1.0,0.0,0.0,0.0,0.88
Orion-mutated,23,1.666,0.85,1.9159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38,0.85,0.85,1.15,0.0,0.586,5.4625,1.0,0.0,0.0,0.0,0.85
Orion-mutated,23,1.44942,0.87,1.44942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39,1.13,1.0,1.13,0.87,0.66218,5.3675,1.0,0.0,0.0,0.0,0.87
Orion-mutated,23,1.666,0.85,1.666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40,0.85,1.0,1.15,-0.85,-0.586,5.4625,1.0,0.0,0.0,0.0,0.85
Orion-mutated,23,1.4660799999999998,1.12,1.4660799999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41,0.88,0.88,1.0,0.0,-0.5156799999999999,4.18,1.0,0.0,0.0,0.0,0.88
Orion-mutated,23,1.666,0.87,1.666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42,1.13,1.13,1.0,0.87,-0.586,4.1325,1.0,0.0,0.0,0.0,0.87
Orion-mutated,25,1.9159,1.0,1.4161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43,1.0,1.0,0.85,-1.0,0.6738999999999999,-4.0375,1.0,0.0,0.0,0.0,0.85
Orion-mutated,25,1.666,0.88,1.666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44,0.88,1.12,1.12,0.0,0.586,-5.32,1.0,0.0,0.0,0.0,0.88
Orion-mutated,25,1.4993999999999998,1.0,1.8326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45,0.9,1.1,1.0,1.0,0.5274,-4.275,1.0,0.0,0.0,0.0,0.9
Orion-mutated,25,1.666,0.88,1.4660799999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46,0.88,1.12,0.88,-0.88,-0.65632,-4.18,1.0,0.0,0.0,0.0,0.88
Orion-mutated,25,1.4161,1.0,1.666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47,1.15,1.0,1.15,0.0,-0.586,-4.0375,1.0,0.0,0.0,0.0,0.85
Orion-mutated,25,1.666,0.86,1.8992399999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,1.1400000000000001,0.86,1.1400000000000001,1.0,-0.586,-5.415,1.0,0.0,0.0,0.0,0.86
Orion-mutated,27,2.25,1.1,2.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49,1.0,1.0,1.0,-6.4125,0.586,0.0,1.0,0.0,0.0,0.0,0.9
Orion-mutated,27,2.15,1.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50,0.86,1.1400000000000001,0.86,-6.1274999999999995,-0.586,0.0,1.0,0.0,0.0,0.0,0.86
Orion-mutated,28,2.5,1.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51,1.0,1.0,0.86,6.1274999999999995,0.66804,0.0,1.0,0.0,0.0,0.0,0.86
Orion-mutated,28,2.5,1.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52,0.88,1.0,1.12,7.125,-0.65632,0.0,1.0,0.0,0.0,0.0,0.88
Orion-mutated,49,0.87,1.13,1.13,-6.19875,0.5098199999999999,0.0,1.0,0.0,0.0,0.0,53,1.0,1.13,1.13,-6.19875,1.79218,0.0,1.0,0.0,0.0,0.0,0.87
Orion-mutated,50,0.87,1.0,1.13,-6.19875,-0.5098199999999999,0.0,1.0,0.0,0.0,0.0,54,0.87,1.0,1.0,-7.125,-1.586,0.0,1.0,0.0,0.0,0.0,0.87
Orion-mutated,51,1.1400000000000001,1.1400000000000001,0.86,8.1225,0.50396,0.0,1.0,0.0,0.0,0.0,55,1.1400000000000001,1.1400000000000001,1.0,8.1225,1.586,0.0,1.0,0.0,0.0,0.0,0.86
Orion-mutated,52,0.86,1.0,0.86,6.1274999999999995,-0.50396,0.0,1.0,0.0,0.0,0.0,56,1.1400000000000001,1.0,1.0,6.1274999999999995,-1.80804,0.0,1.0,0.0,0.0,0.0,0.86
Orion-mutated,0,1.0,1.0,0.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.87,1.0,1.13,0.0,0.812,-0.31075,1.0,0.0,0.0,0.0,0.87
Orion-mutated,0,0.86,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0,1.1400000000000001,1.1400000000000001,-0.429,0.44,-0.36,0.7071,0.0,-0.7071,0.0,0.86
Orion-mutated,2,1.12,1.12,1.12,-0.48048,0.4928,-0.31679999999999997,0.7071,0.0,-0.7071,0.0,3,0.88,1.0,0.88,-0.647,0.44,-0.36,0.7071,0.0,-0.7071,0.0,0.88
Orion-mutated,0,1.0,1.0,1.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0.85,1.0,1.15,0.49334999999999996,0.374,-0.306,0.7071,0.0,0.7071,0.0,0.85
Orion-mutated,4,0.88,0.88,1.0,0.37751999999999997,0.4928,-0.36,0.7071,0.0,0.7071,0.0,5,1.0,0.88,0.88,0.7246400000000001,0.4928,-0.4032,0.7071,0.0,0.7071,0.0,0.88
Orion-mutated,0,1.13,0.87,1.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,1.13,1.0,1.0,-0.49502999999999997,-0.12963,0.24794999999999998,0.7071,0.0,-0.7071,0.0,0.87
Orion-mutated,6,1.0,0.85,1.15,-0.48364999999999997,-0.17135,0.24224999999999997,0.7071,0.0,-0.7071,0.0,7,1.0,1.0,1.0,-0.786,-0.149,0.32775,0.7071,0.0,-0.7071,0.0,0.85
Orion-mutated,0,1.1,1.1,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,1.0,1.0,1.1,0.569,-0.149,0.285,0.7071,0.0,0.7071,0.0,0.9
Orion-mutated,8,0.85,1.15,1.0,0.569,-0.149,0.32775,0.7071,0.0,0.7071,0.0,9,0.85,1.0,0.85,0.786,-0.12664999999999998,0.24224999999999997,0.7071,0.0,0.7071,0.0,0.85
Orion-mutated,0,1.0,1.0,0.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,1.13,1.0,1.0,0.0,-0.37742000000000003,0.8395900000000001,1.0,0.0,0.0,0.0,0.87
Orion-mutated,10,1.0,1.0,1.0,0.0,-0.334,0.66127,1.0,0.0,0.0,0.0,11,0.89,1.0,1.11,0.0,-0.334,0.986,1.0,0.0,0.0,0.0,0.89
Orion-mutated,0,1.0,0.88,0.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.88,1.12,0.88,0.0,0.0,-0.98336,0.0,0.0,1.0,0.0,0.88
Orion-mutated,12,1.0,0.85,0.85,0.0,0.0,-0.878,0.0,0.0,1.0,0.0,13,1.15,1.15,0.85,0.0,0.85,-1.15,0.7071,0.0,0.0,0.7071,0.85
Orion-mutated,12,1.0,1.12,1.12,0.0,0.0,-0.98336,0.0,0.0,1.0,0.0,14,1.12,1.0,1.12,0.0,-1.12,-1.15,0.7071,0.0,0.0,0.7071,0.88
Orion-mutated,13,1.11,1.11,1.0,0.0,1.11,-1.0234999999999999,0.7071,0.0,0.0,0.7071,15,0.2442,0.22,0.22,0.0,1.335,-0.86864,1.0,0.0,0.0,0.0,0.89
Orion-mutated,14,1.0,1.12,0.88,0.0,-1.0,-1.2879999999999998,0.7071,0.0,0.0,0.7071,16,0.2464,0.22,0.2464,0.0,-1.32,-0.85888,1.0,0.0,0.0,0.0,0.88
Orion-mutated,15,0.198,0.242,0.198,0.0,1.35,-1.0735999999999999,1.0,0.0,0.0,0.0,17,0.9,1.1,1.0,0.0,1.62,-0.5984,1.0,0.0,0.0,0.0,0.9
Orion-mutated,16,0.1958,0.2442,0.1958,0.0,-1.335,-0.976,1.0,0.0,0.0,0.0,18,1.0,0.89,0.89,0.0,-1.998,-0.60384,1.0,0.0,0.0,0.0,0.89
Orion-mutated,0,1.11,1.0,0.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19,1.11,0.89,1.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.89
Orion-mutated,19,0.9,0.9,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,1.1,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
Orion-mutated,20,1.13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.87,1.13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.87
