Name,LinkType,HullIndexFirst,HullIndexSecond,Destructible,DestructionDelay,EffectMultiplierKill,EffectMultiplierDestroy,EffectsMaskKill,EffectsMaskDestroy,Fitness
models/xml/2/20210519.27.02.xml-baseline,0,3,4,0,0.0,0.0,0.0,,,1
models/xml/2/20210524.02.02.xml-baseline,0,1,2,0,0.0,0.0,0.0,,,1
models/xml/2/20210524.02.02.xml-baseline,0,2,3,0,0.0,0.0,0.0,,,1
models/xml/2/20210524.02.02.xml-baseline,0,2,4,0,0.0,0.0,0.0,,,1
models/xml/2/20210524.02.02.xml-baseline,0,2,5,0,0.0,0.0,0.0,,,1
models/xml/2/20210524.02.02.xml-baseline,0,2,6,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.23.02.xml-baseline,0,1,1,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.23.02.xml-baseline,0,1,2,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.23.02.xml-baseline,0,1,3,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.23.02.xml-baseline,0,1,4,0,0.0,0.0,0.0,,,1
models/xml/2/20210524.10.02.xml-baseline,0,0,2,1,0.0,0.0,0.0,,,1
models/xml/2/20210524.10.02.xml-baseline,0,0,1,1,0.0,0.0,0.0,,,1
models/xml/2/20210524.10.02.xml-baseline,0,0,3,1,0.0,0.0,0.0,,,1
models/xml/2/20210519.31.02.xml-baseline,0,1,2,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.31.02.xml-baseline,0,2,3,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.31.02.xml-baseline,0,3,4,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.19.02.xml-baseline,0,1,2,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.19.02.xml-baseline,0,3,4,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.19.02.xml-baseline,1,5,6,0,5.0,0.0,0.0,,,1
models/xml/2/20210524.26.02.xml-baseline,0,1,2,0,0.0,0.0,0.0,,,1
models/xml/2/20210524.26.02.xml-baseline,0,2,3,0,0.0,0.0,0.0,,,1
models/xml/2/20210524.26.02.xml-baseline,0,3,4,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.15.02.xml-baseline,0,1,2,0,0.0,0.0,0.0,,,1
models/xml/2/20210524.12.02.xml-baseline,0,2,1,1,5.0,0.0,0.0,,,1
models/xml/2/20210524.12.02.xml-baseline,0,1,0,1,0.0,0.0,0.0,,,1
models/xml/2/20210524.12.02.xml-baseline,0,0,-1,1,0.0,0.0,0.0,,,1
models/xml/2/20210524.12.02.xml-baseline,0,-1,-2,0,0.0,0.0,0.0,,,1
models/xml/2/20210524.12.02.xml-baseline,0,-2,-3,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.21.02.xml-baseline,0,4,1,0,0.3,0.25,0.3,,,1
models/xml/2/20210519.21.02.xml-baseline,1,1,2,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.21.02.xml-baseline,1,2,3,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.21.02.xml-baseline,1,4,5,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.21.02.xml-baseline,1,5,6,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.21.02.xml-baseline,1,6,7,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.21.02.xml-baseline,1,7,8,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.21.02.xml-baseline,1,8,9,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.17.02.xml-baseline,0,3,2,0,4.0,5.0,5.0,,,1
models/xml/2/20210519.17.02.xml-baseline,0,1,3,0,5.0,6.0,4.0,,,1
models/xml/2/20210519.17.02.xml-baseline,0,1,2,0,5.0,5.0,6.0,,,1
models/xml/2/20210519.17.02.xml-baseline,0,1,4,0,5.0,4.0,6.0,,,1
models/xml/2/20210519.17.02.xml-baseline,3,-1,-1,0,3.0,2.0,5.0,,,1
models/xml/2/20210524.28.02.xml-baseline,0,2,1,0,0.0,0.0,0.0,,,1
models/xml/2/20210524.28.02.xml-baseline,0,1,3,0,0.0,0.0,0.0,,,1
models/xml/2/20210524.28.02.xml-baseline,0,3,4,0,0.0,0.0,0.0,,,1
models/xml/2/20210524.28.02.xml-baseline,0,4,5,0,0.0,0.0,0.0,,,1
models/xml/2/20210519.05.02.xml-baseline,1,3,-1,0,6.0,0.0,0.0,Caos,Paz,1
models/xml/2/20210519.05.02.xml-baseline,0,1,2,1,0.3,0.0,0.1,Medium,High,1
models/xml/2/20210519.05.02.xml-baseline,0,1,0,0,0.0,0.0,0.0,Medium,Medium,1
models/xml/2/20210519.05.02.xml-baseline,2,0,0,1,0.0,0.0,0.0,THC,,1
models/xml/2/20210519.05.02.xml-baseline,0,3,0,0,2.0,0.3,10.0,,Full,1
models/xml/2/20210524.24.02.xml-baseline,0,1,2,0,0.0,0.0,0.0,,,1
