Name,HullIndexParent,ScaleX,ScaleY,ScaleZ,PositionX,PositionY,PositionZ,OrientationW,OrientationX,OrientationY,OrientationZ,LocalDirectionX,LocalDirectionY,LocalDirectionZ,MobilityType,LocalPositionX,LocalPositionY,LocalPositionZ,Fitness
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.15,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.11,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-1.13,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.15,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,0.87,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.13,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-0.9,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-0.88,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,0.87,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.12,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.11,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.1,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.87,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-1.1,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.12,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,0.88,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-0.89,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.12,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-0.85,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.12,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.1,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-0.87,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.15,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,0.89,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-0.85,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.11,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.12,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-1.12,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-1.12,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,0.85,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-0.88,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-0.85,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-0.9,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.15,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-0.86,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.11,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-0.9,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,0.87,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,0.88,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-0.9,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-0.89,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-0.89,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.13,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-0.88,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,0.85,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.12,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.13,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-0.87,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.15,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,0.87,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.13,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-1.15,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.1,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-0.89,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,0.88,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.1,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-0.87,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.12,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-0.87,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-0.89,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,0.86,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-0.89,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-0.9,0.0,0.0,3,0.0,0.0,0.0,0.9
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-0.85,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,0.89,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.13,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.15,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-0.86,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,3,0.0,0.0,0.0,0.86
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.11,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-1.11,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.12,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.11,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.11,0.0,0.0,3,0.0,0.0,0.0,0.89
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.13,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,7,0.3,0.3,0.3,-0.94,0.0,0.0,1.0,0.0,0.0,0.0,-1.15,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,7,0.3,0.3,0.3,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.12,0.0,0.0,3,0.0,0.0,0.0,0.88
Vermis-mutated,3,0.3,0.3,0.3,-0.47,0.0,0.0,1.0,0.0,0.0,0.0,-0.85,0.0,0.0,3,0.0,0.0,0.0,0.85
Vermis-mutated,3,0.3,0.3,0.3,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.13,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,5,0.3,0.3,0.3,-0.64,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3,0.0,0.0,0.0,0.87
Vermis-mutated,5,0.3,0.3,0.3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1.1,0.0,0.0,3,0.0,0.0,0.0,0.9
